,Unnamed: 0,frame_number,x_angle,y_angle,z_angle,product 0,product 1,product 2,product 3,product 4,product 5,product 6,seconds
577,577,1265,-1.575394,-20.221565,-1.014198,40151.099927977644,38213.11417211263,53358.29440086965,47312.9448302909,60435.99003359451,72067.32582209233,69537.38491973992,42.166666666666664
578,578,1266,-1.447334,-19.6651,-0.960312,40321.51669005368,38227.341482204814,53263.47559706603,47922.24063747112,60905.06540585232,72903.76665920104,70219.23550300072,42.2
579,579,1267,-1.4720540000000002,-19.81131,-0.916382,40279.67461862959,38218.09634958091,53276.053184812634,47760.83705662543,60772.84520463513,72683.14674108308,70034.15001547574,42.233333333333334
580,580,1268,-1.6091,-19.559639,-0.959579,40244.958326111584,38295.31968353247,53469.310274341486,48038.26391916935,61156.10491669785,73069.87661909648,70456.25305661708,42.266666666666666
581,581,1269,-1.587891,-19.828819,-0.932205,40207.18548306607,38255.026069299245,53412.105560473065,47741.117562281994,60854.96609353432,72661.17598386807,70077.23519749225,42.3
582,582,1270,-1.442551,-19.548553,-0.6943590000000001,40347.050083810296,38240.90160258321,53272.09644881,48051.42120827085,61023.920454946776,73080.39424328244,70375.68344051282,42.333333333333336
583,583,1271,-1.878357,-19.772293,-1.256577,40047.022374320964,38363.05517929636,53765.708798613654,47805.144371776056,61167.26766027336,72759.81775055664,70323.24610345851,42.36666666666667
584,584,1272,-0.98555,-19.592392,-0.7905810000000001,40621.399047196326,38091.508344306734,52724.594503168235,48012.596528828544,60586.030333911884,73000.79671461142,70056.55789650836,42.4
585,585,1273,-1.719116,-19.30381,-1.029984,40232.920321279445,38370.18191052729,53635.17805381076,48323.59388985737,61522.201265945594,73462.88722376818,70869.44840325411,42.43333333333333
586,586,1274,-0.711411,-20.768341,-0.592438,40618.447303208995,37915.36181672429,52301.58044649008,46746.886322098166,59126.226580235976,71217.47397249356,68301.64835205465,42.46666666666667
587,587,1275,-1.4318620000000002,-20.082512,-0.980148,40258.341491280495,38177.10284366692,53200.339782163035,47464.491264568496,60455.05985754653,72271.4970951317,69642.39248163947,42.5
588,588,1276,-2.122284,-19.987259,-0.678574,39871.24201553831,38429.49427423741,54034.839601252635,47574.81925570042,61158.25057286557,72448.07643555674,70175.96880762924,42.53333333333333
589,589,1277,-1.466789,-20.187828,-0.491638,40221.096355719375,38179.48489153016,53232.148072309385,47349.857583633835,60376.21966949696,72113.81901182415,69519.88224365756,42.56666666666667
590,590,1278,-1.66124,-20.524445,-0.979446,40059.459905492884,38221.92366832977,53436.49414937412,46987.403776332176,60200.2623383904,71615.01023944492,69179.17105163424,42.6
591,591,1279,-1.4490809999999998,-19.645714,-0.2052,40324.15426125235,38230.36004962397,53267.881794895125,47943.66615662299,60926.99645562497,72933.22435706561,70246.69749118053,42.63333333333333
592,592,1280,-1.889206,-19.953293,-0.653961,40009.35529346333,38347.16234046383,53758.75923135767,47606.90388157033,60988.30288711213,72486.75951845472,70084.15562325912,42.666666666666664
593,593,1281,-2.122353,-19.376389,-0.899658,39985.437685299636,38505.3797011264,54109.376913176944,48248.516182588835,61796.535710578864,73372.33452004187,71005.10202835884,42.7
594,594,1282,-1.684494,-20.670074,-0.619286,40028.710629808425,38222.73434878796,53454.49422689837,46832.34398821881,60072.4731991704,71397.26462223077,68997.209005382,42.733333333333334
595,595,1283,-2.105598,-20.254158,-0.440666,39839.763344462335,38399.552855687405,53989.01424986042,47284.87111669427,60868.667359132305,72044.85421883369,69806.11154996375,42.766666666666666
596,596,1284,-1.919083,-20.972595,-0.440254,39862.75751351351,38296.0172626135,53717.38204978487,46516.08127971619,59974.9692829662,70955.84083542538,68732.09086396622,42.8
597,597,1285,-1.248184,-20.740242,-0.249664,40283.018782198895,38075.72048496538,52933.484048603386,46760.06564227013,59619.04075205325,71273.96480857096,68647.49627945633,42.833333333333336
598,598,1286,-1.390839,-21.18808,0.007584,40155.87076049302,38112.88333419557,53082.78455836001,46287.81889072665,59292.12127761474,70607.8985318459,68130.80082442262,42.86666666666667
599,599,1287,-1.711823,-20.864883,-0.158234,39992.440469331086,38225.24546201353,53475.95789294942,46626.396497098205,59899.50781561747,71106.31048081799,68752.35706137426,42.9
600,600,1288,-1.588654,-20.552719,-0.6689609999999999,40098.9146587317,38195.60177589067,53348.230268762716,46956.98535091405,60107.702478326086,71569.22348144108,69098.48126455321,42.93333333333333
601,601,1289,-1.57399,-21.157082,-0.466095,40048.62740679512,38173.52037701813,53300.19318038678,46319.541669930324,59484.531295039815,70662.23302774853,68280.3600976592,42.96666666666667
602,602,1290,-0.788086,-21.089767,-0.107681,40538.63739495477,37930.168608324806,52378.146312149824,46404.96789366914,58865.50816998108,70736.1862904085,67912.44391862396,43.0
603,603,1291,-1.095657,-21.277069,-0.43985,40330.51189063292,38020.40602014534,52733.1877516421,46199.989575643136,58944.42887346393,70463.97876349321,67839.13922652934,43.03333333333333
604,604,1292,-1.271004,-19.952377,-0.541008,40377.60722489131,38137.61663419947,53022.252580550274,47608.59013702177,60451.49417655138,72462.67088675883,69726.67166122893,43.06666666666667
605,605,1293,-0.315353,-20.071548,-0.658188,40973.61601299832,37854.21482490036,51887.87792035449,47519.24741753456,59512.84994788686,72265.34188501295,69027.94930662564,43.1
606,606,1294,-1.049469,-20.656479,-0.904106,40415.578177908195,38017.764313039836,52704.1010022709,46853.456184325914,59531.98825343362,71393.66435235295,68645.59521887497,43.13333333333333
607,607,1295,-1.26194,-20.832794,-1.152267,40264.96200923836,38076.97803283162,52944.85810168888,46661.871573019846,59537.00787010707,71135.43894507183,68531.0770784626,43.166666666666664
608,608,1296,-1.015945,-20.59996,-1.170151,40443.224349941134,38010.28217023687,52668.0725918017,46914.6581346433,59560.88708046522,71477.80002855776,68702.65136677586,43.2
609,609,1297,-0.908035,-20.588493,-1.332047,40512.81220563383,37978.911276031264,52541.967704656985,46930.386276909216,59479.58848297883,71492.33480135506,68656.4664211193,43.233333333333334
610,610,1298,0.559006,-20.167755,-1.396423,41570.03925266843,37654.181445309696,50870.27241853536,47494.60260482745,58685.959711746276,72128.13339580242,68425.23422406675,43.266666666666666
611,611,1299,2.732956,-20.435104,-1.4555280000000002,43244.268694769,37404.968796547684,48425.94461314362,47585.01565000763,56682.14400894219,71845.79367114931,66970.55068497657,43.3
612,612,1300,4.67205,-20.728104,-1.542229,44955.22859128827,37494.38262084853,46366.63654232992,47832.089628052156,54943.72563258498,71637.05928376754,65701.93565161055,43.333333333333336
613,613,1301,6.3597790000000005,-20.768303,-1.008057,46637.154605099924,37828.80028404137,44686.781997529375,48452.268087277545,53761.973605507716,71885.76051006556,64991.894339183586,43.36666666666667
614,614,1302,7.475739,-20.076141,-1.518608,47951.202929507555,38228.301935025185,43653.22959907973,49727.1498384887,53860.10937134937,73215.35533990494,65618.92590225907,43.4
615,615,1303,8.862427,-20.159607,-1.177261,49514.60406862871,38801.38135647416,42418.73692288153,50391.80008795437,52983.649855161064,73476.38088179681,65098.83423243628,43.43333333333333
616,616,1304,10.123306,-21.121429,-1.449715,50868.41825273523,39407.39657442624,41391.750250897785,50152.95225296835,51217.478272534776,72400.11516252975,63374.793692517,43.46666666666667
617,617,1305,12.567581,-22.307693,-1.671616,53873.622555950096,41077.391068979945,39799.9885933071,50750.63927380066,48790.81354785024,71544.00223420862,61187.12782371621,43.5
618,618,1306,12.975494,-21.950653,-1.794739,54456.81171067999,41379.9694326835,39499.615668799146,51436.56253586117,49052.07819835327,72278.99216195027,61666.34694858301,43.53333333333333
619,619,1307,13.726891,-23.036926,-1.768082,55403.84070902153,42083.42609093359,39282.80668715555,51031.523757509065,47561.03556746283,70969.70598826096,59983.7517529591,43.56666666666667
620,620,1308,14.471039,-21.668015,-2.640152,56577.69195966166,42665.5504444594,38663.81641972936,53027.78280723914,48928.56314850847,73458.54102814494,61980.33674777688,43.6
621,621,1309,14.812729,-22.139877,-2.45224,57009.18166144058,42991.61462460768,38573.28374906056,52877.96527922103,48284.08319848769,72909.59928197201,61258.00188841363,43.63333333333333
622,622,1310,15.617065,-22.399399,-2.859901,58155.85117307867,43786.46557000717,38290.3107087793,53402.53466087236,47804.18651733854,72958.28843895881,60862.71034254732,43.666666666666664
623,623,1311,14.6642,-23.295601,-2.537888,56708.84001883022,42947.99601790787,38890.614586001946,51642.07996182179,46996.055436512695,71054.04023287258,59540.07732906211,43.7
624,624,1312,15.344788,-22.067139,-2.8097380000000003,57792.394352105846,43503.62809517781,38336.871535107355,53458.36412829325,48250.654200705,73317.10976772125,61362.32513336479,43.733333333333334
625,625,1313,16.370865,-21.646721,-3.0401,59385.98000760585,44559.08778550834,37914.56583736584,54904.019880432024,48582.9990571133,74577.60923913735,62037.1015942028,43.766666666666666
626,626,1314,15.429016,-21.612427,-3.42392,57978.987902726614,43585.87754116639,38240.36887186486,53991.79152879754,48778.420376096845,74072.30838041485,62053.88804603513,43.8
627,627,1315,15.457565,-21.188957,-3.2995910000000004,58091.37207240572,43628.989564375785,38187.93172621871,54449.33191247014,49289.20631940346,74750.94321574182,62702.406625275595,43.833333333333336
628,628,1316,15.833199,-21.472336,-2.949921,58602.445786382996,43999.101823991594,38073.02722922311,54532.472094083714,48875.71258182628,74526.13584784475,62278.10515126758,43.86666666666667
629,629,1317,15.878059,-21.18071,-2.907089,58720.548271748674,44058.34075435661,38030.45270049281,54874.1060200301,49226.55177651589,75009.74550338407,62728.063675332814,43.9
630,630,1318,14.875374,-21.346878,-2.721291,57209.62164169242,43051.51275657164,38444.3820594065,53728.974629557546,49217.083416864225,74176.80146192828,62458.43739295365,43.93333333333333
631,631,1319,15.63343,-20.418289,-2.742996,58510.67985208666,43872.98023552712,38089.11605029881,55426.51874113445,50219.73482762821,76067.37272461981,63898.57812366642,43.96666666666667
632,632,1320,14.703918,-21.64035,-3.00988,56916.254806305624,42882.67370903482,38551.989364193396,53271.294432478426,48903.44307978542,73625.9617309147,62015.28976784138,44.0
633,633,1321,14.999161,-21.835846,-2.636009,57316.8449221374,43163.45185382536,38445.904608934754,53354.22047232844,48600.576772714776,73483.00491063783,61713.84351852111,44.03333333333333
634,634,1322,14.796126999999998,-20.702637,-2.840271,57212.69457659579,43014.94789937735,38441.12406624265,54321.023044081536,50025.973677392576,75143.62091987945,63446.07192909121,44.06666666666667
635,635,1323,14.409546,-21.990852,-2.554428,56448.177898541595,42612.36731923612,38736.3284524701,52649.961866111786,48561.858811332786,72925.20589967258,61495.758361538516,44.1
636,636,1324,14.288376,-20.88559,-2.775131,56444.42635640744,42525.93452325696,38688.06380903358,53661.57267313582,49922.46580254836,74584.04691191179,63176.515691885535,44.13333333333333
637,637,1325,14.762032,-21.386009,-2.75029,57038.86923475344,42942.34226106967,38498.732026291116,53582.661286238574,49195.86549934287,74053.84679510383,62400.492937056086,44.166666666666664
638,638,1326,14.042892000000002,-20.875633,-2.717331,56096.74581204332,42304.56482134042,38811.30852860647,53451.18289403303,49999.81972393617,74472.23575823788,63201.84798570086,44.2
639,639,1327,13.199188,-22.514984,-2.205948,54710.037766664835,41592.01395754416,39461.13950238489,51071.933727626114,48325.910115949744,71514.92477970726,60805.02710121981,44.233333333333334
640,640,1328,13.580688,-22.187103,-2.642319,55262.38806305808,41888.71844623689,39191.20829679427,51717.450334298206,48575.19815648085,72202.16455252952,61254.95625460332,44.266666666666666
641,641,1329,12.809509,-22.720245,-2.26561,54169.297166548975,41298.74005172189,39728.82752113455,50549.77650429185,48233.80490362672,71020.37741487173,60548.29400598753,44.3
642,642,1330,13.044159,-22.389793,-2.218208,54508.74684287417,41457.2652908351,39527.80078998596,51062.59723271452,48522.68259448306,71634.63671967006,61007.145644168144,44.333333333333336
643,643,1331,13.915588,-22.992508,-2.590416,55667.822415848415,42240.61593076707,39174.2606939116,51239.984967595185,47551.314169958314,71131.07182150478,60033.50368339492,44.36666666666667
644,644,1332,14.061081,-21.835732,-2.744308,55972.979342924475,42295.145799831276,38886.689141694114,52488.07667192974,48840.74430846538,72985.16629365136,61746.58119616687,44.4
645,645,1333,14.270798,-21.058464,-2.48719,56387.83157969924,42499.350681843585,38706.016942112015,53466.116481566525,49715.709190122834,74304.03360650997,62913.30754454772,44.43333333333333
646,646,1334,13.296692000000002,-22.219315,-2.2719270000000003,54868.039499952196,41652.68448118523,39353.982348663456,51441.83968707178,48631.05475323655,72015.61975761085,61233.15522242039,44.46666666666667
647,647,1335,14.023651,-21.561256,-2.438805,55956.88586792538,42261.22818766478,38872.964587575305,52729.931822826984,49177.00897280035,73392.16211202994,62162.294207354316,44.5
648,648,1336,13.937317000000002,-22.180786,-2.372086,55759.78796169042,42195.91769286333,39001.06913712651,52036.90001328002,48472.59207814874,72388.75264281691,61237.091611462645,44.53333333333333
649,649,1337,13.083229,-22.045715,-2.232361,54593.3480517039,41470.18387077597,39449.79400205897,51432.299690091066,48904.36034369423,72182.46949617621,61513.196394039376,44.56666666666667
650,650,1338,14.498679999999998,-22.1035,-2.673775,56562.37210645963,42697.39470136628,38711.28361096681,52621.02874067243,48405.91697689174,72797.79560221235,61322.72877377507,44.6
651,651,1339,14.191589000000002,-20.890251,-2.488838,56305.403870384325,42437.507753737234,38736.453944384586,53569.23586545033,49942.011300019,74526.19027381924,63173.046293607724,44.63333333333333
652,652,1340,13.828766,-21.226669,-2.70108,55733.38798232968,42096.933745862814,38944.04388349064,52897.99623559697,49634.0178053417,73814.5464103172,62679.83059585869,44.666666666666664
653,653,1341,13.291702,-21.495377,-2.432121,54945.74034352393,41632.848752287966,39262.76243525378,52159.364791513115,49478.77384613908,73132.78637995145,62315.33499121153,44.7
654,654,1342,13.823837,-20.305122,-2.727219,55902.81305237697,42161.77958974848,38916.05521567884,53860.79398090269,50764.23816539017,75257.160563723,64085.83711158644,44.733333333333334
655,655,1343,13.838745,-21.76487,-2.40004,55669.441388790336,42098.582202998776,38992.646951291375,52361.21113273378,48989.1971474351,72982.58896846228,61867.074029414805,44.766666666666666
656,656,1344,13.978148999999998,-20.963074,-2.5980380000000003,55989.042617614825,42241.27634587777,38848.92779498799,53302.46577688714,49910.89754705948,74302.1272722825,63071.759511261,44.8
657,657,1345,14.108017000000002,-21.803535,-2.565582,56043.308603834994,42336.55879905604,38858.692391757606,52562.265485635966,48865.47232421457,73059.08711208793,61792.36881052011,44.833333333333336
658,658,1346,13.705048,-21.822639,-2.679489,55475.411386474814,41983.48584797978,39071.0527855588,52186.097833689055,48961.53259458125,72826.49363306043,61789.87391451051,44.86666666666667
659,659,1347,12.477768,-21.404083,-2.756447,53852.9629765417,40983.99729298914,39743.09523898447,51581.21957082793,49870.91343110642,72898.65993240285,62540.65074691689,44.9
660,660,1348,14.119858,-21.027679,-2.699142,56178.35347182638,42364.32489614859,38779.78649460129,53361.912213031464,49793.344502534186,74273.77802265776,62966.52111173608,44.93333333333333
661,661,1349,12.938889,-20.711098,-2.85968,54590.16155326578,41376.20201218645,39421.030350044246,52675.488285615545,50536.66799141076,74188.5591920009,63532.014038557274,44.96666666666667
662,662,1350,12.714874,-22.475433,-2.491013,54057.95940782317,41203.200726848336,39738.83290570672,50707.33970119544,48544.97580714794,71352.53174654553,60920.51269296121,45.0
663,663,1351,13.117477,-21.669296,-2.629074,54683.40355529843,41489.294614536266,39381.37372472382,51836.50671349658,49331.54374603449,72780.35940842495,62071.216784293494,45.03333333333333
664,664,1352,12.943932,-22.832306,-2.5792080000000004,54344.213372947255,41416.18590571641,39672.586565106925,50554.45232138347,48058.791435558465,70910.37650800303,60366.97851342137,45.06666666666667
665,665,1353,12.544479,-21.580383,-2.850189,53918.81042353956,41034.562151033635,39717.65376273231,51455.40911382709,49639.15653999508,72655.21448087571,62269.00299981653,45.1
666,666,1354,12.838554,-22.185295,-2.491135,54248.011090498825,41280.98884270783,39615.42965101251,51091.54686984594,48830.2103971121,71854.34468480926,61333.73400815368,45.13333333333333
667,667,1355,12.957802,-21.781296,-2.711746,54451.96974569711,41361.57053504545,39488.293007794164,51590.800483445564,49255.379490149666,72532.44952018032,61920.651530879426,45.166666666666664
668,668,1356,12.682953,-20.547806,-2.688339,54273.06366537589,41184.98319525143,39574.09596379265,52638.916313909416,50822.68411876343,74325.9422493474,63805.679838098215,45.2
669,669,1357,13.417374,-21.253456,-2.701744,55155.214556731604,41742.761080735436,39170.63085914695,52513.4540872142,49726.6365011431,73569.58401873577,62668.832294636806,45.233333333333334
670,670,1358,13.701842999999998,-20.926605,-2.996979,55606.611416004256,42000.81576336754,38993.53105583976,53097.2523308604,50034.35934532655,74219.7723815124,63143.21422521848,45.266666666666666
671,671,1359,12.734314,-22.063614,-2.549194,54119.085304194065,41193.22705636535,39660.04306997922,51125.86549105212,49008.06938950619,71994.29857923574,61526.7295042588,45.3
672,672,1360,12.951416,-21.124771,-2.5512080000000004,54535.12967653591,41363.17957251195,39431.758517888535,52253.87904704752,50033.714556191415,73548.4941799491,62905.64234807044,45.333333333333336
673,673,1361,14.138557,-21.982742,-2.451035,56064.578070664495,42367.10616657452,38868.034087244436,52411.76921070794,48645.667004587776,72797.11977697075,61521.282811384335,45.36666666666667
674,674,1362,12.689278,-21.173431,-2.814362,54171.513526023045,41152.99367747862,39593.91743864826,51988.65429486824,50067.04172883412,73352.08280658904,62860.76763638531,45.4
675,675,1363,12.844757,-21.221878,-2.802597,54374.65029325844,41274.43170319013,39502.32824904837,52065.715148252624,49954.55215452095,73347.89364316751,62770.68781142998,45.43333333333333
676,676,1364,12.548874,-21.746307,-2.707375,53904.32562425745,41039.698007920684,39732.87370451531,51291.57688933621,49443.881265078526,72400.52797857832,62021.283215180556,45.46666666666667
677,677,1365,13.834534,-22.043678,-2.5062330000000004,55630.44896239865,42100.905522250716,39033.14552660786,52080.57442511714,48663.12728773941,72548.93248442034,61449.269202060954,45.5
678,678,1366,12.749557,-21.686562,-2.799316,54181.38927281502,41194.89240804478,39602.46919800097,51514.47585057,49440.006733488386,72583.3617055078,62085.63916450187,45.53333333333333
679,679,1367,12.723518,-22.202431,-2.830055,54091.52969432296,41191.64821975772,39687.526220445,50980.357413249105,48852.632489657975,71775.71625037445,61322.458738814734,45.56666666666667
680,680,1368,12.448898,-22.046341,-2.652901,53738.56743497958,40972.52845611571,39833.92709326164,50912.1149369948,49134.80072211917,71893.33449494204,61589.27291203664,45.6
681,681,1369,12.649689,-22.474747,-2.783493,53970.68736701706,41152.64333108896,39778.365327535816,50654.85755717754,48570.20203595597,71324.30703631125,60930.02052210222,45.63333333333333
682,682,1370,13.375885,-22.898994,-2.826096,54927.57083088397,41773.087281724715,39440.68316652408,50856.283468126414,47831.70791346853,71010.52522831131,60220.24779425081,45.666666666666664
683,683,1371,12.327652,-22.408371,-3.051666,53546.8851681505,40902.882860905585,39967.070813048056,50460.37998076785,48769.3991717379,71283.99125079028,61072.359589019805,45.7
684,684,1372,12.17337,-21.737877,-2.811859,53405.528038554316,40756.280523833855,39970.76887458162,51001.799597482735,49597.436872478684,72248.83831345619,62084.918777991326,45.733333333333334
685,685,1373,12.456223,-21.832321,-2.893524,53770.603230131805,40970.647650905565,39801.10648147418,51130.96514912144,49378.84687119333,72226.51840593327,61905.520655138615,45.766666666666666
686,686,1374,13.306273999999998,-21.361511,-2.731812,54985.158899386486,41646.95309434851,39242.21511453707,52308.06880152687,49633.09384107074,73347.80152278086,62515.370657103835,45.8
687,687,1375,12.092972,-22.107903,-2.723488,53261.6464554355,40710.37451060935,40070.51926757269,50570.123390240566,49204.05113575677,71644.29285769259,61549.671030838435,45.833333333333336
688,688,1376,12.121414,-21.188606,-2.758987,53409.54870890406,40720.01977530084,39956.13095012824,51521.2704433668,50260.50168739514,73077.0206617171,62910.299890684335,45.86666666666667
689,689,1377,12.499847,-21.565353,-2.8183290000000003,53860.93363158149,41000.22052163447,39744.08279187227,51434.78290890021,49673.33635726183,72658.57825585609,62297.078363342844,45.9
690,690,1378,13.099869,-22.307076,-2.461281,54591.33528613843,41496.81626568388,39481.18090338328,51189.74515268506,48597.67247027552,71787.73131975143,61123.41258087083,45.93333333333333
691,691,1379,12.829803,-21.821144,-2.725632,54273.792616576575,41260.404992579846,39569.703374113364,51445.19003290669,49254.21432573825,72411.8944525834,61875.66756048497,45.96666666666667
692,692,1380,13.990341,-21.837463,-2.77887,55873.10792047049,42232.493510625725,38923.086571991706,52423.156747505964,48859.03023576522,72946.49199106853,61748.19269073046,46.0
693,693,1381,12.346512,-22.107361,-2.770981,53596.64462240165,40898.09524227421,39907.321197243284,50770.16615323268,49104.32679944357,71754.48988992843,61513.23778926972,46.03333333333333
694,694,1382,13.665985,-21.341301,-2.861893,55487.33876759205,41952.099669591604,39040.50608324698,52638.069497409764,49544.62073095141,73554.6462535016,62517.224130091534,46.06666666666667
695,695,1383,12.665016,-22.325470000000006,-2.847488,54002.544680882354,41153.65328139702,39743.08934844368,50812.310339511816,48733.878843875136,71560.25073222134,61148.08391906592,46.1
696,696,1384,12.630859,-22.938004,-2.892036,53919.664778923514,41183.918475128834,39882.565436403456,50196.919511695305,48058.32508288454,70607.49177259378,60252.991083073786,46.13333333333333
697,697,1385,12.98613,-22.575226,-2.765602,54416.40529033373,41425.046156868084,39595.752977069234,50835.015346110114,48332.69975996202,71323.22907182388,60740.02891264834,46.166666666666664
698,698,1386,13.162605,-21.321114,-2.631638,54793.54737829683,41529.01200985267,39321.484111900085,52227.987659738035,49728.2921122842,73342.11234789397,62589.29128058237,46.2
699,699,1387,12.96434,-22.032791,-2.268837,54433.02680974978,41373.953353868084,39517.69955432172,51345.8827629407,48960.879393585215,72147.1031155971,61545.428385563035,46.233333333333334
700,700,1388,12.889183,-21.747543,-2.610184,54362.86291642406,41306.17337887563,39525.154522298835,51567.85175167121,49318.92303939617,72552.9493746588,61978.6116392862,46.266666666666666
701,701,1389,12.790924,-20.863983,-2.748917,54360.672165668584,41247.46953958993,39515.44298167994,52393.26244914003,50402.11591480426,73880.9319729939,63315.72048129274,46.3
702,702,1390,12.787903,-21.877296,-2.518738,54210.83116473291,41228.70866085466,39602.08918064458,51354.70513041281,49203.99998112116,72306.01735824543,61796.98792073764,46.333333333333336
703,703,1391,12.670097,-21.54319,-2.909225,54092.491347826915,41131.903768831464,39636.075657925874,51594.65433322137,49636.706279790975,72769.2964572374,62309.08832018416,46.36666666666667
704,704,1392,12.612419,-20.687752,-2.631561,54150.791139951194,41118.478138458406,39620.18414453048,52433.64288297339,50677.5073944323,74074.76737657473,63601.49928136148,46.4
705,705,1393,13.361832,-21.170189,-2.589371,55091.58589933204,41698.91268689247,39195.933864177285,52551.69579014885,49844.077740206594,73672.44642799544,62799.145730162854,46.43333333333333
706,706,1394,12.265167,-21.253265,-2.649155,53590.74189192878,40825.40218777848,39866.95105302824,51567.14240033458,50128.811986516084,73038.98630342145,62793.89040729519,46.46666666666667
707,707,1395,12.679016,-22.100777,-2.8946080000000003,54041.14266235049,41151.79670762079,39699.17898648215,51044.07088550488,48985.687234906894,71912.0844098618,61478.540637078135,46.5
708,708,1396,12.463394,-21.373459,-2.650085,53838.00192424574,40973.373574065685,39749.59667857055,51601.03498996292,49912.3377149762,72939.77219737253,62588.252929119415,46.53333333333333
709,709,1397,12.893723,-20.995483,-2.798286,54477.81248990912,41322.42770207203,39459.02287111039,52340.3590681533,50208.45055973557,73723.20637753778,63106.47352507888,46.56666666666667
710,710,1398,12.244492,-21.652412,-2.547592,53509.77612687789,40807.75288780416,39915.44665968615,51143.79129195388,49668.8705571477,72411.63313028519,62201.692521125566,46.6
711,711,1399,12.956978,-22.044418,-2.422455,54421.85170095028,41368.523393466414,39523.72827629179,51328.271156996816,48950.041127824494,72125.76996830244,61528.977104765545,46.63333333333333
712,712,1400,12.803131,-20.524071,-2.507126,54441.062940227384,41282.369562443935,39500.00917805049,52761.96405230105,50810.260945800066,74418.3970565892,63829.18558226647,46.666666666666664
713,713,1401,12.00621,-20.526062,-2.444984,53370.53820474535,40671.90665651487,40009.06397589966,52127.188040881345,51096.922225521295,74060.02778813199,63921.12860448162,46.7
714,714,1402,13.586243,-20.924828,-2.815811,55445.24081589501,41901.19175528572,39056.49946295805,52998.72175451042,50070.92517651575,74165.18555830835,63153.64971366666,46.733333333333334
715,715,1403,13.327263,-21.922539,-2.629005,54940.64153495235,41666.20343590237,39292.43679496509,51760.55200135722,48964.880876505384,72488.07077120521,61672.263340803926,46.766666666666666
716,716,1404,13.674881,-21.198013,-2.770294,55522.386092743014,41964.226362983536,39024.39663948713,52792.73217291903,49713.96531633796,73782.36278452915,62733.271383467196,46.8
717,717,1405,13.254639,-21.091637,-2.92276,54956.406250418564,41612.6278580656,39252.01059813099,52541.8472873178,49972.80315579335,73743.3756444592,62926.96624196947,46.833333333333336
718,718,1406,12.961655,-22.456619,-2.747406,54391.754760998265,41396.024661659416,39588.03549173891,50929.01624186816,48475.97220655937,71493.84978200549,60917.88103286289,46.86666666666667
719,719,1407,12.6147,-20.866493,-2.195068,54121.549569588205,41108.506541053095,39624.167260936076,52247.485032043485,50460.99018882246,73796.54696619918,63331.30935574504,46.9
720,720,1408,12.736244,-22.334419,-2.555557,54097.393582861,41209.612643840876,39701.27177324787,50861.70850745071,48697.18490590177,71578.58980083551,61125.769034405144,46.93333333333333
721,721,1409,12.356705,-22.045975,-2.6270290000000003,53615.96016362951,40902.85244630225,39892.06758073397,50838.948315522575,49170.700312262226,71853.41178855559,61602.52940705432,46.96666666666667
722,722,1410,11.947525,-20.674034,-2.752968,53265.2296296904,40617.63957208005,40050.095461834615,51924.97368358108,50941.35282874038,73803.72438804909,63706.425712957,47.0
723,723,1411,13.017822,-21.012924,-2.66362,54644.303157640876,41421.74297829286,39385.788340319836,52424.92940508676,50145.42626113876,73753.90509818768,63067.72761525878,47.03333333333333
724,724,1412,13.288147,-20.792938,-2.830467,55055.09277656325,41657.2874007454,39218.59048403571,52881.529734298485,50323.2918032306,74226.16950455698,63376.54703739788,47.06666666666667
725,725,1413,12.085098,-21.08786,-3.066711,53376.924518089894,40696.40697796309,39973.97765152879,51597.36893768641,50393.86758871122,73217.93295196313,63066.099067021496,47.1
726,726,1414,12.007118,-21.068604,-2.754807,53276.89756829935,40639.920564094136,40024.51652281102,51557.01631165578,50447.153105895304,73214.45874655664,63105.99210751385,47.13333333333333
727,727,1415,11.368034,-20.6987,-2.857292,52504.05597069585,40207.90180121901,40449.91990591948,51464.188080813976,51146.80668258135,73525.14348049134,63758.74248266332,47.166666666666664
728,728,1416,12.054031,-21.748543,-2.650635,53246.879278842556,40668.84629604912,40049.912364592776,50898.030115398666,49632.40530110707,72181.24573127857,62086.6698581161,47.2
729,729,1417,13.136276,-20.790092,-2.713867,54846.14784205365,41531.558372760584,39306.439505200826,52756.58638609031,50375.51047164,74157.96502946445,63393.86354012579,47.233333333333334
730,730,1418,12.580109,-20.042343,-2.776001,54240.90733522039,41158.35432265147,39644.569508640314,53099.123916788085,51478.81332300506,75072.97941122622,64585.415312797806,47.266666666666666
731,731,1419,11.845245,-20.849556,-2.585709,53099.610591849334,40532.69475453881,40123.50616380555,51661.76151351407,50771.567183097664,73486.68519577898,63457.65929594244,47.3
732,732,1420,11.649216,-20.695396,-2.265198,52869.80159189607,40402.69082838359,40253.326386550994,51676.13412748776,51034.48499108001,73645.08408186826,63718.49535378892,47.333333333333336
733,733,1421,10.712814,-21.50695,-2.1547240000000003,51550.75510517038,39758.28601400635,40967.196429626165,50155.45860178316,50491.94820265064,72018.4299004865,62681.33550584975,47.36666666666667
734,734,1422,11.253204,-20.505524,-1.775879,52391.18189342126,40144.31741733869,40529.789326960374,51585.786163243254,51426.13088732894,73780.36840467885,64067.37493815713,47.4
735,735,1423,11.444153,-21.408524,-1.979126,52493.424415010166,40235.28285602287,40431.074819895126,50781.059283368086,50278.91700356555,72453.93903085969,62688.80751449872,47.43333333333333
