,0,1,2,3,4,5,6,seconds
60,1,0,0,0,0,0,0,24.933333333333334
61,1,0,0,0,0,0,0,24.966666666666665
62,1,0,0,0,0,0,0,25.0
63,1,0,0,0,0,0,0,25.033333333333335
64,1,0,0,0,0,0,0,25.066666666666666
65,1,0,0,0,0,0,0,25.1
66,1,0,0,0,0,0,0,25.133333333333333
67,1,0,0,0,0,0,0,25.166666666666668
68,1,0,0,0,0,0,0,25.2
69,1,0,0,0,0,0,0,25.233333333333334
70,1,0,0,0,0,0,0,25.266666666666666
71,1,0,0,0,0,0,0,25.3
72,1,0,0,0,0,0,0,25.333333333333332
73,1,0,0,0,0,0,0,25.366666666666667
74,1,0,0,0,0,0,0,25.4
75,1,0,0,0,0,0,0,25.433333333333334
76,1,0,0,0,0,0,0,25.466666666666665
77,1,0,0,0,0,0,0,25.5
78,1,0,0,0,0,0,0,25.533333333333335
79,1,0,0,0,0,0,0,25.566666666666666
80,1,0,0,0,0,0,0,25.6
81,1,0,0,0,0,0,0,25.633333333333333
82,1,0,0,0,0,0,0,25.666666666666668
83,1,0,0,0,0,0,0,25.7
84,1,0,0,0,0,0,0,25.733333333333334
85,1,0,0,0,0,0,0,25.766666666666666
86,1,0,0,0,0,0,0,25.8
87,1,0,0,0,0,0,0,25.833333333333332
88,1,0,0,0,0,0,0,25.866666666666667
89,1,0,0,0,0,0,0,25.9
90,1,0,0,0,0,0,0,25.933333333333334
91,1,0,0,0,0,0,0,25.966666666666665
92,1,0,0,0,0,0,0,26.0
93,1,0,0,0,0,0,0,26.033333333333335
94,1,0,0,0,0,0,0,26.066666666666666
95,1,0,0,0,0,0,0,26.1
96,1,0,0,0,0,0,0,26.133333333333333
97,1,0,0,0,0,0,0,26.166666666666668
98,1,0,0,0,0,0,0,26.2
99,1,0,0,0,0,0,0,26.233333333333334
100,1,0,0,0,0,0,0,26.266666666666666
101,1,0,0,0,0,0,0,26.3
102,1,0,0,0,0,0,0,26.333333333333332
103,1,0,0,0,0,0,0,26.366666666666667
104,1,0,0,0,0,0,0,26.4
105,1,0,0,0,0,0,0,26.433333333333334
106,1,0,0,0,0,0,0,26.466666666666665
107,1,0,0,0,0,0,0,26.5
108,1,0,0,0,0,0,0,26.533333333333335
109,1,0,0,0,0,0,0,26.566666666666666
110,1,0,0,0,0,0,0,26.6
111,1,0,0,0,0,0,0,26.633333333333333
112,1,0,0,0,0,0,0,26.666666666666668
113,1,0,0,0,0,0,0,26.7
114,1,0,0,0,0,0,0,26.733333333333334
115,1,0,0,0,0,0,0,26.766666666666666
116,1,0,0,0,0,0,0,26.8
117,1,0,0,0,0,0,0,26.833333333333332
118,1,0,0,0,0,0,0,26.866666666666667
119,1,0,0,0,0,0,0,26.9
120,1,0,0,0,0,0,0,26.933333333333334
121,1,0,0,0,0,0,0,26.966666666666665
122,1,0,0,0,0,0,0,27.0
123,1,0,0,0,0,0,0,27.033333333333335
124,1,0,0,0,0,0,0,27.066666666666666
125,1,0,0,0,0,0,0,27.1
126,1,0,0,0,0,0,0,27.133333333333333
127,1,0,0,0,0,0,0,27.166666666666668
128,1,0,0,0,0,0,0,27.2
129,1,0,0,0,0,0,0,27.233333333333334
130,1,0,0,0,0,0,0,27.266666666666666
131,1,0,0,0,0,0,0,27.3
132,1,0,0,0,0,0,0,27.333333333333332
133,1,0,0,0,0,0,0,27.366666666666667
134,1,0,0,0,0,0,0,27.4
135,1,0,0,0,0,0,0,27.433333333333334
136,1,0,0,0,0,0,0,27.466666666666665
137,1,0,0,0,0,0,0,27.5
138,1,0,0,0,0,0,0,27.533333333333335
139,1,0,0,0,0,0,0,27.566666666666666
140,1,0,0,0,0,0,0,27.6
141,1,0,0,0,0,0,0,27.633333333333333
142,1,0,0,0,0,0,0,27.666666666666668
143,1,0,0,0,0,0,0,27.7
144,1,0,0,0,0,0,0,27.733333333333334
145,1,0,0,0,0,0,0,27.766666666666666
146,1,0,0,0,0,0,0,27.8
147,1,0,0,0,0,0,0,27.833333333333332
148,1,0,0,0,0,0,0,27.866666666666667
149,1,0,0,0,0,0,0,27.9
150,1,0,0,0,0,0,0,27.933333333333334
151,1,0,0,0,0,0,0,27.966666666666665
152,1,0,0,0,0,0,0,28.0
153,1,0,0,0,0,0,0,28.033333333333335
154,1,0,0,0,0,0,0,28.066666666666666
155,1,0,0,0,0,0,0,28.1
156,1,0,0,0,0,0,0,28.133333333333333
157,1,0,0,0,0,0,0,28.166666666666668
158,1,0,0,0,0,0,0,28.2
159,1,0,0,0,0,0,0,28.233333333333334
160,1,0,0,0,0,0,0,28.266666666666666
161,1,0,0,0,0,0,0,28.3
162,1,0,0,0,0,0,0,28.333333333333332
163,1,0,0,0,0,0,0,28.366666666666667
164,1,0,0,0,0,0,0,28.4
165,1,0,0,0,0,0,0,28.433333333333334
166,1,0,0,0,0,0,0,28.466666666666665
167,1,0,0,0,0,0,0,28.5
168,1,0,0,0,0,0,0,28.533333333333335
169,1,0,0,0,0,0,0,28.566666666666666
170,1,0,0,0,0,0,0,28.6
171,1,0,0,0,0,0,0,28.633333333333333
172,1,0,0,0,0,0,0,28.666666666666668
173,1,0,0,0,0,0,0,28.7
174,1,0,0,0,0,0,0,28.733333333333334
175,1,0,0,0,0,0,0,28.766666666666666
176,1,0,0,0,0,0,0,28.8
177,1,0,0,0,0,0,0,28.833333333333332
178,1,0,0,0,0,0,0,28.866666666666667
179,1,0,0,0,0,0,0,28.9
180,1,0,0,0,0,0,0,28.933333333333334
181,1,0,0,0,0,0,0,28.966666666666665
182,1,0,0,0,0,0,0,29.0
183,1,0,0,0,0,0,0,29.033333333333335
184,1,0,0,0,0,0,0,29.066666666666666
185,1,0,0,0,0,0,0,29.1
186,1,0,0,0,0,0,0,29.133333333333333
187,1,0,0,0,0,0,0,29.166666666666668
188,1,0,0,0,0,0,0,29.2
189,1,0,0,0,0,0,0,29.233333333333334
190,1,0,0,0,0,0,0,29.266666666666666
191,1,0,0,0,0,0,0,29.3
192,1,0,0,0,0,0,0,29.333333333333332
193,1,0,0,0,0,0,0,29.366666666666667
194,1,0,0,0,0,0,0,29.4
195,1,0,0,0,0,0,0,29.433333333333334
196,1,0,0,0,0,0,0,29.466666666666665
197,1,0,0,0,0,0,0,29.5
198,1,0,0,0,0,0,0,29.533333333333335
199,1,0,0,0,0,0,0,29.566666666666666
200,1,0,0,0,0,0,0,29.6
201,1,0,0,0,0,0,0,29.633333333333333
202,1,0,0,0,0,0,0,29.666666666666668
203,1,0,0,0,0,0,0,29.7
204,1,0,0,0,0,0,0,29.733333333333334
205,1,0,0,0,0,0,0,29.766666666666666
206,1,0,0,0,0,0,0,29.8
207,1,0,0,0,0,0,0,29.833333333333332
208,1,0,0,0,0,0,0,29.866666666666667
209,1,0,0,0,0,0,0,29.9
210,1,0,0,0,0,0,0,29.933333333333334
211,1,0,0,0,0,0,0,29.966666666666665
212,1,0,0,0,0,0,0,30.0
213,1,0,0,0,0,0,0,30.033333333333335
214,1,0,0,0,0,0,0,30.066666666666666
215,1,0,0,0,0,0,0,30.1
216,1,0,0,0,0,0,0,30.133333333333333
217,1,0,0,0,0,0,0,30.166666666666668
218,1,0,0,0,0,0,0,30.2
219,1,0,0,0,0,0,0,30.233333333333334
220,1,0,0,0,0,0,0,30.266666666666666
221,1,0,0,0,0,0,0,30.3
222,1,0,0,0,0,0,0,30.333333333333332
223,1,0,0,0,0,0,0,30.366666666666667
224,1,0,0,0,0,0,0,30.4
225,1,0,0,0,0,0,0,30.433333333333334
226,1,0,0,0,0,0,0,30.466666666666665
227,1,0,0,0,0,0,0,30.5
228,1,0,0,0,0,0,0,30.533333333333335
229,1,0,0,0,0,0,0,30.566666666666666
230,1,0,0,0,0,0,0,30.6
231,1,0,0,0,0,0,0,30.633333333333333
232,1,0,0,0,0,0,0,30.666666666666668
233,1,0,0,0,0,0,0,30.7
234,1,0,0,0,0,0,0,30.733333333333334
235,1,0,0,0,0,0,0,30.766666666666666
236,1,0,0,0,0,0,0,30.8
237,1,0,0,0,0,0,0,30.833333333333332
238,1,0,0,0,0,0,0,30.866666666666667
239,1,0,0,0,0,0,0,30.9
240,1,0,0,0,0,0,0,30.933333333333334
241,1,0,0,0,0,0,0,30.966666666666665
242,1,0,0,0,0,0,0,31.0
243,1,0,0,0,0,0,0,31.033333333333335
244,1,0,0,0,0,0,0,31.066666666666666
245,1,0,0,0,0,0,0,31.1
246,1,0,0,0,0,0,0,31.133333333333333
247,1,0,0,0,0,0,0,31.166666666666668
248,1,0,0,0,0,0,0,31.2
249,1,0,0,0,0,0,0,31.233333333333334
250,1,0,0,0,0,0,0,31.266666666666666
251,1,0,0,0,0,0,0,31.3
252,1,0,0,0,0,0,0,31.333333333333332
253,1,0,0,0,0,0,0,31.366666666666667
254,1,0,0,0,0,0,0,31.4
255,1,0,0,0,0,0,0,31.433333333333334
256,1,0,0,0,0,0,0,31.466666666666665
257,1,0,0,0,0,0,0,31.5
258,1,0,0,0,0,0,0,31.533333333333335
259,1,0,0,0,0,0,0,31.566666666666666
260,1,0,0,0,0,0,0,31.6
261,1,0,0,0,0,0,0,31.633333333333333
262,1,0,0,0,0,0,0,31.666666666666668
263,1,0,0,0,0,0,0,31.7
264,1,0,0,0,0,0,0,31.733333333333334
265,1,0,0,0,0,0,0,31.766666666666666
266,1,0,0,0,0,0,0,31.8
267,1,0,0,0,0,0,0,31.833333333333332
268,1,0,0,0,0,0,0,31.866666666666667
269,1,0,0,0,0,0,0,31.9
270,1,0,0,0,0,0,0,31.933333333333334
271,1,0,0,0,0,0,0,31.966666666666665
272,1,0,0,0,0,0,0,32.0
273,1,0,0,0,0,0,0,32.03333333333333
274,1,0,0,0,0,0,0,32.06666666666667
275,1,0,0,0,0,0,0,32.1
276,1,0,0,0,0,0,0,32.13333333333333
277,1,0,0,0,0,0,0,32.166666666666664
278,1,0,0,0,0,0,0,32.2
279,1,0,0,0,0,0,0,32.233333333333334
280,1,0,0,0,0,0,0,32.266666666666666
281,1,0,0,0,0,0,0,32.3
282,1,0,0,0,0,0,0,32.333333333333336
283,1,0,0,0,0,0,0,32.36666666666667
284,1,0,0,0,0,0,0,32.4
285,1,0,0,0,0,0,0,32.43333333333333
286,1,0,0,0,0,0,0,32.46666666666667
287,1,0,0,0,0,0,0,32.5
288,1,0,0,0,0,0,0,32.53333333333333
289,1,0,0,0,0,0,0,32.56666666666667
290,1,0,0,0,0,0,0,32.6
291,1,0,0,0,0,0,0,32.63333333333333
292,1,0,0,0,0,0,0,32.666666666666664
293,1,0,0,0,0,0,0,32.7
294,1,0,0,0,0,0,0,32.733333333333334
295,1,0,0,0,0,0,0,32.766666666666666
296,1,0,0,0,0,0,0,32.8
297,1,0,0,0,0,0,0,32.833333333333336
298,1,0,0,0,0,0,0,32.86666666666667
299,1,0,0,0,0,0,0,32.9
300,1,0,0,0,0,0,0,32.93333333333333
301,1,0,0,0,0,0,0,32.96666666666667
302,1,0,0,0,0,0,0,33.0
303,1,0,0,0,0,0,0,33.03333333333333
304,1,0,0,0,0,0,0,33.06666666666667
305,1,0,0,0,0,0,0,33.1
306,1,0,0,0,0,0,0,33.13333333333333
307,1,0,0,0,0,0,0,33.166666666666664
308,1,0,0,0,0,0,0,33.2
309,1,0,0,0,0,0,0,33.233333333333334
310,1,0,0,0,0,0,0,33.266666666666666
311,1,0,0,0,0,0,0,33.3
312,1,0,0,0,0,0,0,33.333333333333336
313,1,0,0,0,0,0,0,33.36666666666667
314,1,0,0,0,0,0,0,33.4
315,1,0,0,0,0,0,0,33.43333333333333
316,1,0,0,0,0,0,0,33.46666666666667
317,1,0,0,0,0,0,0,33.5
318,1,0,0,0,0,0,0,33.53333333333333
319,1,0,0,0,0,0,0,33.56666666666667
320,1,0,0,0,0,0,0,33.6
321,1,0,0,0,0,0,0,33.63333333333333
322,1,0,0,0,0,0,0,33.666666666666664
323,1,0,0,0,0,0,0,33.7
324,1,0,0,0,0,0,0,33.733333333333334
325,1,0,0,0,0,0,0,33.766666666666666
326,1,0,0,0,0,0,0,33.8
327,1,0,0,0,0,0,0,33.833333333333336
328,1,0,0,0,0,0,0,33.86666666666667
329,0,1,0,0,0,0,0,33.9
330,0,1,0,0,0,0,0,33.93333333333333
331,0,1,0,0,0,0,0,33.96666666666667
332,0,1,0,0,0,0,0,34.0
333,0,1,0,0,0,0,0,34.03333333333333
334,0,1,0,0,0,0,0,34.06666666666667
335,0,1,0,0,0,0,0,34.1
336,0,1,0,0,0,0,0,34.13333333333333
337,0,1,0,0,0,0,0,34.166666666666664
338,0,1,0,0,0,0,0,34.2
339,0,1,0,0,0,0,0,34.233333333333334
340,0,1,0,0,0,0,0,34.266666666666666
341,0,1,0,0,0,0,0,34.3
342,0,1,0,0,0,0,0,34.333333333333336
343,0,1,0,0,0,0,0,34.36666666666667
344,0,1,0,0,0,0,0,34.4
345,0,1,0,0,0,0,0,34.43333333333333
346,0,1,0,0,0,0,0,34.46666666666667
347,0,1,0,0,0,0,0,34.5
348,0,1,0,0,0,0,0,34.53333333333333
349,0,1,0,0,0,0,0,34.56666666666667
350,0,1,0,0,0,0,0,34.6
351,0,1,0,0,0,0,0,34.63333333333333
352,0,1,0,0,0,0,0,34.666666666666664
353,0,1,0,0,0,0,0,34.7
354,0,1,0,0,0,0,0,34.733333333333334
355,0,1,0,0,0,0,0,34.766666666666666
356,0,1,0,0,0,0,0,34.8
357,0,1,0,0,0,0,0,34.833333333333336
358,0,1,0,0,0,0,0,34.86666666666667
359,0,1,0,0,0,0,0,34.9
360,0,1,0,0,0,0,0,34.93333333333333
361,0,1,0,0,0,0,0,34.96666666666667
362,0,1,0,0,0,0,0,35.0
363,0,1,0,0,0,0,0,35.03333333333333
364,0,1,0,0,0,0,0,35.06666666666667
365,0,1,0,0,0,0,0,35.1
366,0,1,0,0,0,0,0,35.13333333333333
367,0,1,0,0,0,0,0,35.166666666666664
368,0,1,0,0,0,0,0,35.2
369,0,1,0,0,0,0,0,35.233333333333334
370,0,1,0,0,0,0,0,35.266666666666666
371,0,1,0,0,0,0,0,35.3
372,0,1,0,0,0,0,0,35.333333333333336
373,0,1,0,0,0,0,0,35.36666666666667
374,0,1,0,0,0,0,0,35.4
375,0,1,0,0,0,0,0,35.43333333333333
376,0,1,0,0,0,0,0,35.46666666666667
377,0,1,0,0,0,0,0,35.5
378,0,1,0,0,0,0,0,35.53333333333333
379,0,1,0,0,0,0,0,35.56666666666667
380,0,1,0,0,0,0,0,35.6
381,0,1,0,0,0,0,0,35.63333333333333
382,0,1,0,0,0,0,0,35.666666666666664
383,0,1,0,0,0,0,0,35.7
384,0,1,0,0,0,0,0,35.733333333333334
385,0,1,0,0,0,0,0,35.766666666666666
386,0,1,0,0,0,0,0,35.8
387,0,1,0,0,0,0,0,35.833333333333336
388,0,1,0,0,0,0,0,35.86666666666667
389,0,1,0,0,0,0,0,35.9
390,0,1,0,0,0,0,0,35.93333333333333
391,0,1,0,0,0,0,0,35.96666666666667
392,0,1,0,0,0,0,0,36.0
393,0,1,0,0,0,0,0,36.03333333333333
394,0,1,0,0,0,0,0,36.06666666666667
395,0,1,0,0,0,0,0,36.1
396,0,1,0,0,0,0,0,36.13333333333333
397,0,1,0,0,0,0,0,36.166666666666664
398,0,1,0,0,0,0,0,36.2
399,0,1,0,0,0,0,0,36.233333333333334
400,0,1,0,0,0,0,0,36.266666666666666
401,0,1,0,0,0,0,0,36.3
402,0,1,0,0,0,0,0,36.333333333333336
403,0,1,0,0,0,0,0,36.36666666666667
404,0,1,0,0,0,0,0,36.4
405,0,1,0,0,0,0,0,36.43333333333333
406,0,1,0,0,0,0,0,36.46666666666667
407,0,1,0,0,0,0,0,36.5
408,0,1,0,0,0,0,0,36.53333333333333
409,0,1,0,0,0,0,0,36.56666666666667
410,0,1,0,0,0,0,0,36.6
411,0,1,0,0,0,0,0,36.63333333333333
412,0,1,0,0,0,0,0,36.666666666666664
413,0,1,0,0,0,0,0,36.7
414,0,1,0,0,0,0,0,36.733333333333334
415,0,1,0,0,0,0,0,36.766666666666666
416,0,1,0,0,0,0,0,36.8
417,0,1,0,0,0,0,0,36.833333333333336
418,0,1,0,0,0,0,0,36.86666666666667
419,0,1,0,0,0,0,0,36.9
420,0,1,0,0,0,0,0,36.93333333333333
421,0,1,0,0,0,0,0,36.96666666666667
422,0,1,0,0,0,0,0,37.0
423,0,1,0,0,0,0,0,37.03333333333333
424,0,1,0,0,0,0,0,37.06666666666667
425,0,1,0,0,0,0,0,37.1
426,0,1,0,0,0,0,0,37.13333333333333
427,0,1,0,0,0,0,0,37.166666666666664
428,0,1,0,0,0,0,0,37.2
429,0,1,0,0,0,0,0,37.233333333333334
430,0,1,0,0,0,0,0,37.266666666666666
431,0,1,0,0,0,0,0,37.3
432,0,1,0,0,0,0,0,37.333333333333336
433,0,1,0,0,0,0,0,37.36666666666667
434,0,1,0,0,0,0,0,37.4
435,0,1,0,0,0,0,0,37.43333333333333
436,0,1,0,0,0,0,0,37.46666666666667
437,0,1,0,0,0,0,0,37.5
438,0,1,0,0,0,0,0,37.53333333333333
439,0,1,0,0,0,0,0,37.56666666666667
440,0,1,0,0,0,0,0,37.6
441,0,1,0,0,0,0,0,37.63333333333333
442,0,1,0,0,0,0,0,37.666666666666664
443,0,1,0,0,0,0,0,37.7
444,0,1,0,0,0,0,0,37.733333333333334
445,0,1,0,0,0,0,0,37.766666666666666
446,0,1,0,0,0,0,0,37.8
447,0,1,0,0,0,0,0,37.833333333333336
448,0,1,0,0,0,0,0,37.86666666666667
449,0,1,0,0,0,0,0,37.9
450,0,1,0,0,0,0,0,37.93333333333333
451,0,1,0,0,0,0,0,37.96666666666667
452,0,1,0,0,0,0,0,38.0
453,0,1,0,0,0,0,0,38.03333333333333
454,0,1,0,0,0,0,0,38.06666666666667
455,0,1,0,0,0,0,0,38.1
456,0,1,0,0,0,0,0,38.13333333333333
457,0,1,0,0,0,0,0,38.166666666666664
458,0,1,0,0,0,0,0,38.2
459,0,1,0,0,0,0,0,38.233333333333334
460,0,1,0,0,0,0,0,38.266666666666666
461,0,1,0,0,0,0,0,38.3
462,0,1,0,0,0,0,0,38.333333333333336
463,0,1,0,0,0,0,0,38.36666666666667
464,0,1,0,0,0,0,0,38.4
465,0,1,0,0,0,0,0,38.43333333333333
466,0,1,0,0,0,0,0,38.46666666666667
467,0,1,0,0,0,0,0,38.5
468,0,1,0,0,0,0,0,38.53333333333333
469,0,1,0,0,0,0,0,38.56666666666667
470,0,1,0,0,0,0,0,38.6
471,0,1,0,0,0,0,0,38.63333333333333
472,0,1,0,0,0,0,0,38.666666666666664
473,0,1,0,0,0,0,0,38.7
474,0,1,0,0,0,0,0,38.733333333333334
475,0,1,0,0,0,0,0,38.766666666666666
476,0,1,0,0,0,0,0,38.8
477,0,1,0,0,0,0,0,38.833333333333336
478,0,1,0,0,0,0,0,38.86666666666667
479,0,1,0,0,0,0,0,38.9
480,0,1,0,0,0,0,0,38.93333333333333
481,0,1,0,0,0,0,0,38.96666666666667
482,0,1,0,0,0,0,0,39.0
483,0,1,0,0,0,0,0,39.03333333333333
484,0,1,0,0,0,0,0,39.06666666666667
485,0,1,0,0,0,0,0,39.1
486,0,1,0,0,0,0,0,39.13333333333333
487,0,1,0,0,0,0,0,39.166666666666664
488,0,1,0,0,0,0,0,39.2
489,0,1,0,0,0,0,0,39.233333333333334
490,0,1,0,0,0,0,0,39.266666666666666
491,0,1,0,0,0,0,0,39.3
492,0,1,0,0,0,0,0,39.333333333333336
493,0,1,0,0,0,0,0,39.36666666666667
494,0,1,0,0,0,0,0,39.4
495,0,1,0,0,0,0,0,39.43333333333333
496,0,1,0,0,0,0,0,39.46666666666667
497,0,1,0,0,0,0,0,39.5
498,0,1,0,0,0,0,0,39.53333333333333
499,0,1,0,0,0,0,0,39.56666666666667
500,0,1,0,0,0,0,0,39.6
501,0,1,0,0,0,0,0,39.63333333333333
502,0,1,0,0,0,0,0,39.666666666666664
503,0,1,0,0,0,0,0,39.7
504,0,1,0,0,0,0,0,39.733333333333334
505,0,1,0,0,0,0,0,39.766666666666666
506,0,1,0,0,0,0,0,39.8
507,0,1,0,0,0,0,0,39.833333333333336
508,0,1,0,0,0,0,0,39.86666666666667
509,0,1,0,0,0,0,0,39.9
510,0,1,0,0,0,0,0,39.93333333333333
511,0,1,0,0,0,0,0,39.96666666666667
512,0,1,0,0,0,0,0,40.0
513,0,1,0,0,0,0,0,40.03333333333333
514,0,1,0,0,0,0,0,40.06666666666667
515,0,1,0,0,0,0,0,40.1
516,0,1,0,0,0,0,0,40.13333333333333
517,0,1,0,0,0,0,0,40.166666666666664
518,0,1,0,0,0,0,0,40.2
519,0,1,0,0,0,0,0,40.233333333333334
520,0,1,0,0,0,0,0,40.266666666666666
521,0,1,0,0,0,0,0,40.3
522,0,1,0,0,0,0,0,40.333333333333336
523,0,1,0,0,0,0,0,40.36666666666667
524,0,1,0,0,0,0,0,40.4
525,0,1,0,0,0,0,0,40.43333333333333
526,0,1,0,0,0,0,0,40.46666666666667
527,0,1,0,0,0,0,0,40.5
528,0,1,0,0,0,0,0,40.53333333333333
529,0,1,0,0,0,0,0,40.56666666666667
530,0,1,0,0,0,0,0,40.6
531,0,1,0,0,0,0,0,40.63333333333333
532,0,1,0,0,0,0,0,40.666666666666664
533,0,1,0,0,0,0,0,40.7
534,0,1,0,0,0,0,0,40.733333333333334
535,0,1,0,0,0,0,0,40.766666666666666
536,0,1,0,0,0,0,0,40.8
537,0,1,0,0,0,0,0,40.833333333333336
538,0,1,0,0,0,0,0,40.86666666666667
539,0,1,0,0,0,0,0,40.9
540,0,1,0,0,0,0,0,40.93333333333333
541,0,1,0,0,0,0,0,40.96666666666667
542,0,1,0,0,0,0,0,41.0
543,0,1,0,0,0,0,0,41.03333333333333
544,0,1,0,0,0,0,0,41.06666666666667
545,0,1,0,0,0,0,0,41.1
546,0,1,0,0,0,0,0,41.13333333333333
547,0,1,0,0,0,0,0,41.166666666666664
548,0,1,0,0,0,0,0,41.2
549,0,1,0,0,0,0,0,41.233333333333334
550,0,1,0,0,0,0,0,41.266666666666666
551,0,1,0,0,0,0,0,41.3
552,0,1,0,0,0,0,0,41.333333333333336
553,0,1,0,0,0,0,0,41.36666666666667
554,0,1,0,0,0,0,0,41.4
555,0,1,0,0,0,0,0,41.43333333333333
556,0,1,0,0,0,0,0,41.46666666666667
557,0,1,0,0,0,0,0,41.5
558,0,1,0,0,0,0,0,41.53333333333333
559,0,1,0,0,0,0,0,41.56666666666667
560,0,1,0,0,0,0,0,41.6
561,0,1,0,0,0,0,0,41.63333333333333
562,0,1,0,0,0,0,0,41.666666666666664
563,0,1,0,0,0,0,0,41.7
564,0,1,0,0,0,0,0,41.733333333333334
565,0,1,0,0,0,0,0,41.766666666666666
566,0,1,0,0,0,0,0,41.8
567,0,1,0,0,0,0,0,41.833333333333336
568,0,1,0,0,0,0,0,41.86666666666667
569,0,1,0,0,0,0,0,41.9
570,0,1,0,0,0,0,0,41.93333333333333
571,0,1,0,0,0,0,0,41.96666666666667
572,0,1,0,0,0,0,0,42.0
573,0,1,0,0,0,0,0,42.03333333333333
574,0,1,0,0,0,0,0,42.06666666666667
575,0,1,0,0,0,0,0,42.1
576,0,1,0,0,0,0,0,42.13333333333333
577,0,1,0,0,0,0,0,42.166666666666664
578,0,1,0,0,0,0,0,42.2
579,0,1,0,0,0,0,0,42.233333333333334
580,0,1,0,0,0,0,0,42.266666666666666
581,0,1,0,0,0,0,0,42.3
582,0,1,0,0,0,0,0,42.333333333333336
583,0,1,0,0,0,0,0,42.36666666666667
584,0,1,0,0,0,0,0,42.4
585,0,1,0,0,0,0,0,42.43333333333333
586,0,1,0,0,0,0,0,42.46666666666667
587,0,1,0,0,0,0,0,42.5
588,0,1,0,0,0,0,0,42.53333333333333
589,0,1,0,0,0,0,0,42.56666666666667
590,0,1,0,0,0,0,0,42.6
591,0,1,0,0,0,0,0,42.63333333333333
592,0,1,0,0,0,0,0,42.666666666666664
593,0,1,0,0,0,0,0,42.7
594,0,1,0,0,0,0,0,42.733333333333334
595,0,1,0,0,0,0,0,42.766666666666666
596,0,1,0,0,0,0,0,42.8
597,0,1,0,0,0,0,0,42.833333333333336
598,0,1,0,0,0,0,0,42.86666666666667
599,0,1,0,0,0,0,0,42.9
600,0,1,0,0,0,0,0,42.93333333333333
601,0,1,0,0,0,0,0,42.96666666666667
602,0,1,0,0,0,0,0,43.0
603,0,1,0,0,0,0,0,43.03333333333333
604,0,1,0,0,0,0,0,43.06666666666667
605,0,1,0,0,0,0,0,43.1
606,0,1,0,0,0,0,0,43.13333333333333
607,0,1,0,0,0,0,0,43.166666666666664
608,0,1,0,0,0,0,0,43.2
609,0,1,0,0,0,0,0,43.233333333333334
610,0,1,0,0,0,0,0,43.266666666666666
611,0,1,0,0,0,0,0,43.3
612,0,1,0,0,0,0,0,43.333333333333336
613,0,1,0,0,0,0,0,43.36666666666667
614,0,1,0,0,0,0,0,43.4
